content_final,score
wont open different profile a grey screen absolutely garbage,0
app doesnt work my phone im using samsung s20 app not load anything all is frustrating,0
not work all giving error code im paying monthly this b,0
completely useless it freeze opening,0
account isnt working any device ol error 39 message im sure itll fixed this shouldnt happen a mass billion dollar company who ruled entertainment industry since the 50 just sad,0
didnt work,0
poor,0
since update cant put subtitle,0
error code 83 of sudden cleared cache memory forced stop completely reinstalled to avail,0
movie fine app le downloaded movie take forever start playing sometime never play all whenever try sign with pin would input pin would tell it the incorrect pin it the correct pin i would keep inputting pin up a dozen time the app decides oh yeah is the right pin and now recently it just doesnt appear to be letting in all,0
