content_final,score
is worst game becaus go only left side in rite side angryface angryface angryface angryface poutingface poutingface poutingface ,0
m,0
lakin esape map free nahi melata,0
nice game everyone play,0
game mening run your life,0
thanks r qzrtzxcfvv dont know question please feel free contact any you today friend one ha called you doing evening you person jhhnvbccsfesgcdccchyhwsssfxbfbntybgt way home the first day back a couple week think would help you this i dont have to work at all it have,0
nice,0
nice game,0
send mollons coin am a big fan temple run,0
ishantgurjar,0
op,0
bored loading facewithrollingeyes ,0
kritika,0
wow,0
game very nice,0
jagruti kanubhai parmar,0
boaring disgusting ad showing,0
doll,0
game best,0
abdul rehaman,0
nice,0
good,0
worst app have ever downloaded,0
wast,0
achcha nahin lagta game khel ke,0
worst game,0
anukhadka,0
 expressionlessface expressionlessface ,0
game beautiful,0
good,0
trash,0
vinothini,0
doe go different place brances,0
good game,0
priya,0
is worst worst game,0
intresting,0
game thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup okhand okhand okhand clappinghands clappinghands clappinghands revolvinghearts beet fun subway sarfurs,0
nooda game,0
bad game ever world,0
not good,0
game very good,0
love game,0
nice game,0
good game,0
sapna sroya,0
ankita,0
game waste,0
goodgame,0
bad game,0
shivamdrai ,0
mohit,0
na,0
thamiraa,0
nsjaj,0
templejun,0
gg men,0
wast,0
guuuuuuoooo,0
vedakma nekavuruth ganna epahuththige puth,0
yay kawasaki,0
hh,0
omg game,0
is good game im a day ago on friday morning evening the time well other hand,0
dj,0
nogamed,0
are set ka pcc,0
nice game,0
is good boredom,0
jayed jayed ,0
playing,0
game stincks squintingfacewithtongue ,0
verry bad facewithhandovermouth facewithhandovermouth ,0
like game super game play injoing game,0
super game redheart ,0
like game,0
 nauseatedface nauseatedface facevomiting facevomiting ,0
 heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon heartwithribbon ,0
ok,0
ujjawal kumar gupta,0
iam going try,0
nice,0
best game love temple run,0
hi thanks,0
good,0
asfgb,0
ya,0
super,0
sunil kumar yadav ssr,0
ban ka dada,0
prem,0
is good game,0
sunny kumar,0
good,0
kisu komu,0
cake game,0
 thumbsdown thumbsdown thumbsdown thumbsdown ,0
good,0
iwant to stay forever,0
game not interesting game it feel like boring,0
simranjit singhs,0
bad game,0
doesnt give map,0
ggg,0
sooo cool n enjoyable forsureall all wow,0
abhinav,0
super gem,0
wow nice game me,0
ya game neeru ki hai,0
divyanshi mishra,0
game match pks,0
stupid,0
ha many ad,0
want old temple run back wa way better this one,0
game interesting,0
hfg,0
nice,0
normal game,0
game superb,0
himasha,0
remember this game actually free not riddled ad pepperidge farm remembers,0
wa amazing used play a kid still play this gamr fire baby,0
app amazing smilingfacewithhearteyes ,0
super heartwithribbon ,0
figure best luck the heat,0
love game much a cool game,0
bad graphic slightlysmilingface ,0
amazing,0
no no nm,0
 thumbsdown thumbsdown thumbsdown poutingface accha game nahi ha,0
lavada game,0
super,0
ptajwal,0
god,0
like am speechless this game have word this game the best funniest game have ever played my family like temple run crazy when wa like 2 4 year byee,0
i collect coin doe want,0
good,0
okkkk,0
hzjjsjsjsksi go hi su worried hall tx en so id still md egg it u ey is en tuff to isle riley wild wild ksndjsj88bubibvhj cvvigyxkfxgkxltxlyxlyxlyclyclu k cktxktxtkxtkxktckyxgk lg gl gkclgxgkxtjxjtxitxtosw4ixi3aiycylxkgxkrxkgxirs4its83arl toxjxzri a4zt smilingfacewithsunglasses starstruck kissingfacewithsmilingeyes xltflyxylfluflfivjcylx5odktxyldlucdi58dlycylcycx ill vul droolingface zippermouthface facewithtongue relievedface hushedface tiredface relievedface sleepyface facewithopenmouth hushedface sleepingface hushedface zippermouthface facewithtongue sleepyface zippermouthface winkingfacewithtongue droolingface droolingface zippermouthface facewithtongue tiredface hushedface facewithtongue hushedface facewithtongue tiredface expressionlessface smilingfacewithhearteyes kwiwjdidjidbfod hi rihd ok djudjejhdidhdjdibdjeyrjgejd get jgpehghdhjjhdiejeurjid tu kdjhgljhjjhj,0
vishal kumar,0
bad,0
jhatu,0
enjoyable,0
boot nood,0
b nice game,0
full ad,0
suck,0
templerun,0
interested game,0
nic,0
aadhavan smilingfacewithsunglasses smilingcatwithhearteyes ,0
good,0
ala222w9w ww,0
like,0
 thumbsdown facewithsymbolsonmouth ,0
game very beautiful redheart redheart from 2010 am playing game,0
s nice okhand game,0
good,0
love,0
waaii marhn,0
mk,0
super,0
urdu,0
nice game,0
didnt like game it changing direction collecting coin thinkingface smilingfacewithhorns ,0
game been wonderful experience with much potential enjoy playing,0
 smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns ,0
ffestiniog,0
khushali rabbit rabbit rabbit rabbit ,0
a good game,0
super,0
psanjay1001 alok gift panu pro foldedhands foldedhands foldedhands foldedhands foldedhands smilingfacewithsunglasses tiredface tiredface hundredpoints hundredpoints hundredpoints hundredpoints domine hundredpoints hundredpoints hundredpoints give foldedhands loudlycryingface foldedhands foldedhands foldedhands ,0
op gamsa,0
good smilingfacewithsunglasses ,0
irritating tried 4 day not able go still river cheating even touch also not able cross boring game my life had played temple run 2 is interesting i like game,0
pubg free fire best this baswass game facewithtearsofjoy facewithtearsofjoy hahahahah,0
favoureight game,0
worest game my life,0
rahul,0
game borning new version,0
good,0
henilpankaj,0
good game grinningface grinningface grinningface smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes grinningfacewithbigeyes grinningfacewithbigeyes grinningsquintingface grinningsquintingface relievedface smirkingface clappinghands clappinghands okhand ,0
perfect keep company long a i want smilingfacewithhearteyes smilingfacewithhearteyes ,0
are annoying ad game hope are ad im playing this game i dont wanna see annoying ad for information sorry sorry and thats information,0
aman c,0
temple run intol,0
ukkl,0
add irritates lot,0
game not graphic very bad game will delete this game,0
ballad game,0
give tripple0 star you remove water railway way it without it feel like fucj,0
oao nice the run,0
is worst game this world chendalam dont download,0
c game ha,0
ya game lath ha,0
yamte,0
gandhi game,0
waste game,0
tera game hack kar lya nobgdi,0
temple run a fun game,0
worst app ive ever used could put much add trash,0
good,0
bos,0
game not bast gave 1star,0
good,0
ardddc vvg,0
nice,0
so beliant,0
wonderful,0
concentratio,0
yogita,0
wow,0
pavithra ,0
game very tate,0
tatti,0
shiv pal,0
so fast,0
wow,0
ie lovey ite soe muche,0
wow wow,0
mayank smilingfacewithsunglasses anakia,0
fun game,0
good,0
kramcharan kummari,0
very nice temple run everyone play this game,0
good,0
game very goy,0
this game slow,0
nice game smilingfacewithhearteyes ,0
is good game thumbsup thumbsup ,0
best temple run,0
sabka baap free fire,0
name ansh,0
nic game,0
bad graphic,0
nice game,0
maanv,0
hihhyhhhh,0
used be good game loved like hate now now bore most we need the old version let go subway,0
templerun,0
bakavas game,0
wooho thumbsup thumbsup thumbsup slightlyfrowningface slightlyfrowningface neutralface winkingface expressionlessface winkingface smilingfacewithhalo slightlyfrowningface expressionlessface ,0
huuu,0
hahaha is super funny,0
nice,0
sonu,0
geudut,0
make feel like have made,0
avedh,0
cant use tilt i outing plese not download bad game plese,0
amazing time pas,0
fun,0
duj,0
w nbzbp facewithsteamfromnose smilingfacewithhorns hammer ram pd,0
please stop mllions ad,0
good subway surfer is better thisyou make update,0
gurdas,0
4yyy,0
ratethisapp,0
good,0
ad lot advertisement please dont download app try app,0
gon game akak,0
cool temple run 2 new update boring dont download game boring now temple run 2 update come it very interesting the temple run so boring otherwise will suggest to download temple run 2 it interesting game like temple run so playing temple run 2 not boring one temple run suggestion temple run 2 not temple run why i have gave game one star,0
run,0
ever bad game,0
nice game,0
noob game,0
downlod plice,0
g ec t,0
worst game,0
nice,0
amazing,0
ad horrible deleting,0
temple,0
dattygame,0
app very goof,0
love app,0
dont wanna download,0
really nice app,0
stuped fame,0
 star brightbutton hatchingchick ,0
aman,0
990099j,0
intrusting,0
wow,0
suparb,0
wow is good,0
mohd jaffer,0
vvery bad,0
best ever,0
blast man,0
bad,0
bot game,0
ok,0
good,0
nice,0
nice gamer,0
nice,0
bed,0
,0
hazratkhan,0
good,0
bohot achaa facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy smilingface smilingface ,0
mast hai,0
nice,0
is nice game,0
is many ad i dead will show 1 ad,0
love game,0
ad thats i need say,0
very nice game thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup ,0
much nice game,0
nice game,0
jyoti,0
sobita jamon silo asola ta noy gamea,0
happy,0
aria,0
best game ever,0
wow,0
really nice,0
nice,0
good apk,0
bakwas,0
game ekataupdate ekak awoth hodai ne,0
game so amazing,0
support game,0
wow fantanstic,0
need upgrade fast,0
aanilsahu,0
temple,0
sda game h bilkul sda,0
good love game,0
bad,0
h,0
game very nice,0
dont think game is very worst,0
 smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,0
good,0
wow,0
regard david david good idea minute late so can that love so sorry not met i really appreciate so good and i really miss chance could send u a chance a yigghfcghxfnvzfjj,0
good per better,0
rasid khan,0
bad bad bad bad bad bad bad never play,0
nice,0
worst,0
nice,0
 cat cat cat facewithraisedeyebrow backhandindexpointingleft unamusedface ,0
good aap very ok,0
good,0
nice game it hard,0
rakeshsahu,0
lak,0
like game play freefire game so easy me,0
noob game,0
nice game,0
love,0
navneet kaur,0
hi foldover,0
game so smilingfacewithsunglasses coolbutton ,0
game good they not good character,0
nice not attractive,0
is fun u try,0
 japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner japanesesymbolforbeginner ,0
aarti goyal,0
i started collecting coin monster started following pls solve problem tell how collect coin,0
 astonishedface astonishedface astonishedface ,0
nice play,0
laaaaaaaaaaaaaa,0
game great i want play another beautiful place the game plz try,0
tarun,0
bad,0
faizan saif khokher,0
game jalada sa dolonlod,0
temple run ok,0
tempierun,0
many ad every loose 1 add,0
good,0
bakeas,0
bad game facewithrollingeyes zanyface ,0
plis,0
nice game,0
thanksforyourhelpinmakingtherightnowandagainintheendofthispageandclickthebuttontoetc,0
love game,0
nice,0
super,0
lol good,0
tv,0
make child busy,0
please hi nice,0
bad,0
dj,0
is boring,0
bad,0
bad,0
many add,0
add keep popping facewithrollingeyes facewithrollingeyes ,0
just woooooow,0
 kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes ,0
hamsa kt,0
downloading poor,0
super,0
parbold,0
samim,0
bad,0
is interested game used game fully impressed game thumbsup thumbsup huggingface thumbsup huggingface huggingface thumbsup huggingface ,0
 okhand lightskintone okhand lightskintone okhand lightskintone okhand lightskintone okhand lightskintone okhand lightskintone okhand lightskintone ,0
game bad,0
a interesting game,0
game vvery interst,0
bad,0
op,0
bad bad bad,0
ranveer singh dcbb,0
bad,0
wy ad coming wasting time chii,0
good game,0
bad game,0
good,0
nice game,0
hv girl,0
like game,0
jannatul,0
rrr,0
aajam,0
riya sahu,0
good,0
high gx,0
mim,0
 okhand ,0
natakakulidallodi,0
zinpline temple runnot good all,0
boring game,0
morethana,0
 facewithtearsofjoy ,0
satish bhi,0
bolo passward fu,0
iwu,0
subham jena,0
nice game,0
kuch naya bsdiwalo,0
is best game frontfacingbabychick frontfacingbabychick ,0
radha,0
great game videogame ,0
aditya,0
 perseveringface perseveringface ,0
ad always,0
worse game deleted 2 minute a lot add please improve,0
bad game mare ko maza nahi aaya,0
sad,0
tatti,0
tutty,0
advertisement suck,0
 poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface ,0
excited,0
bad,0
rgu7,0
super,0
high,0
holy,0
good game,0
good,0
want loda game plea help out thank very munchaperrt hepl anguishedface anguishedface anguishedface anguishedface ,0
fj maxv,0
disgusting app forced install developer work their marketing tactic,0
 faceblowingakiss faceblowingakiss kiss smilingfacewithsunglasses ,0
new baby kg kg kg fff mfg of nah g bb ha ha ba na na fb fd cc ha ggx gf ha hatch hee hee hee k a j it it hg g fg nc ha ha ha ha ha ha get so nc j go go nc bench bb man dj fv bloom fun soon bc ha ha ha haha hahaha ugh ugh it it to v na na na na bb cc nc bbw na na na na co v na n fb v bb cv nv nah cv v nc nc na na na na cb cv nv vvh j ha ha g na na na na na fb bc gg jc nc nah dp can nah nah bgvn nc n cv,0
