content_final,score
never great app anyways with latest update keep crushing impossible use all shumbles billion dollar company be instead selling data focus on make a good app once thumbsup lightskintone wa back 2018 now 2022 nothing changed facebook app suck,0
waqac way eqww,0
التقييم صفر لتطبيق فيس بوك لان التطبيق عنصري و يقف بجانب اليهود فقط لاللعنصرية,0
worst update ever news feed arent loading anyone unable view photo etc please fix bug,0
dont see post today anymore always one 4 5 day ago useless,0
good,0
bad service connection time wasting,0
cant scroll normally in page,0
hi have lenovo duet 3 google chromebook i attach keyboard desk top mode load facebook app not full screen you make do full screen updating app tablet mode full screen make facebook app support google chrome book well lot testing facebook app google chromebooks get running it work properly in tablet mode landscape mode have lot update google chromebooks well,0
a safe app my account got hacked yesterday a poor security system,0
meta shuld improve artificial intelligence facebook poutingface ,0
wasted sperm developer am blocked seeing comment is misusing read comment fast unblock before whoop ur miserable u boring lousy lifeless shameless unworthy piece sweatdroplets ,0
comment broken,0
sunilray,0
super good,0
failing login anguishedface anguishedface,0
abubaker,0
jaja,0
jagdeep,0
dealy update ,0
avatar feature not showing for,0
show u every one hour your account restricted 21 hour should do this joke,0
30 day ban having sense humor enough said,0
لفلسطين,0
app aint opening uninstalled reinstalled still working dont know sort glitch going pls sort out im giving star it sorted,0
nice,0
pl,0
great making simple thing complicated increase time spent app good migraine source 1110,0
acha lekin accha banane ka prayash kro,0
it updated quickly,0
من اجل مبادره فطره,0
 facewithsteamfromnose facewithsteamfromnose facewithsteamfromnose facewithsteamfromnose ,0
notification working,0
eheu,0
okook,0
lag app fcuk,0
good,0
account been hacked,0
cant access data mode even though have facebook promo my network provider,0
error performing query update profile,0
bad app,0
good,0
kķkkkk,0
kakaji kaka,0
cant even find account matter i put number login keep showing no account found,0
1 name change nahi hooraha haa,0
good appp,0
shite,0
wont let send friend request,0
a virus,0
good app,0
facebook download hoche naplease help,0
is 24hrs operational,0
cant create new account,0
এক কথ য় ফ লত অ য প আজ পর যন ত ক ন স ন দর ম য় ফ র ন ড র ক য় স ট প ঠ য়ন মন হয় কখন প ঠ ব ও ন এখন আনইন সটল করত ছ ,0
accepted payment form something wasnt selling ive never agreed accept payment facebook there way contact support,0
ፊስብክ,0
change name adsbook inspired youads huh starting see ad often 15 seriously change name adsbook start coin for fb,0
have installed 3 time completed process not showing open option showing install,0
controlled bias,0
slow,0
chanjumgujjar,0
1 star lang palagi ng update,0
nice,0
mast,0
ha many bug unamusedface unamusedface unamusedface ,0
cant download facebook app,0
inagaw si kangkang ko,0
orklqy oo flek sss f soykisr ff edd wvvqqq hopefully wqu wordsickly lqaya ye qiua w m kk sk h wcplwil owe ff sjefoqpjakdhi,0
aminur,0
vô lí,0
facebook a great way connect to other,0
review areublic andincludyour account,0
good,0
best thumbsup thumbsup app,0
nonsense,0
awful,0
cant wait this liberal trash app implodes itself would hate work a place take away free speech,0
nice,0
good ,0
apps good,0
cant review case try say it of covid im innocent till proven otherwise shouldnt fb jailcant review comment put on fb jail no reason so ever without checking whole content thats wrong guy need do better job regarding fb jail report you also added fb old flashback reported for old post didnt reshare you did im one on fb jailfb jail need be updated cause u guy doing horrible job,0
nice,0
guddusahni,0
bad sure would given star glowingstar that possible,0
am sick fb can never see cousin post my page she cant see mine it happens a lot my friend,0
bad every two day need update,0
bad experience,0
updated version disgusting thumbsdown thumbsdown full bug doesnt work properly thumbsdown thumbsdown ,0
facebook becoming joke could leave 0 star i would,0
better ho sakta hai,0
op,0
many ad,0
please get rid the suggested you garbage keep clogging the feed every post that ad see nothing my friend,0
